,channel,subs,title,views,date,like,hate,review,hashtag1,hashtag2,hashtag3
657,CarTube 카튜브, 11.4,아반떼 CN7 기능 사용설명서 - 주행 및 2편, 31356,2020. 5. 27, 540, 13,79,아반떼 ,아반떼cn7 ,신형아반떼
658,CarTube 카튜브, 11.4,아반떼 CN7 기능 사용 설명서!, 61518,2020. 5. 24, 644, 25,56,아반떼 ,아반떼옵션 ,아반떼cn7
659,CarTube 카튜브, 11.4,신형 제네시스 G80 팩트체크 시승기!, 49528,2020. 5. 17, 331, 56,81,제네시스 ,G80 ,현대자동차
660,CarTube 카튜브, 11.4,이런 성향의 왁스가 물때를 막아줍니다, 5119,2020. 5. 11, 106, 6,24,디테일링 ,세차 ,물왁스
661,CarTube 카튜브, 11.4,반자율주행 사용법 상세설명 그리고 팁!, 79076,2020. 5. 3, 786, 29,90,반자율주행 ,제네시스g80 ,gv80
662,CarTube 카튜브, 11.4,Bmw z4 살거면 40i 사야한다!?, 8850,2020. 4. 29, 89, 4,15,Bmw ,z420i ,오픈카
663,CarTube 카튜브, 11.4,소비자를 위한 재규어 XF 시승기, 14287,2020. 4. 24, 161, 43,68,재규어 ,재규어xf ,시승기
664,CarTube 카튜브, 11.4,쏘렌토를 고민중이신 분들을 위한 시승기, 44636,2020. 4. 20, 305, 28,39,쏘렌토 ,싼타페 ,suv
665,CarTube 카튜브, 11.4,차알못도 이해하기 쉬운 신형 아반떼 시승기, 15989,2020. 4. 15, 224, 13,26,아반떼 ,아반떼시승기 ,아반떼리뷰
666,CarTube 카튜브, 11.4,헤파필터 vs 청정기 미세먼지 농도 비교실험!, 1844,2020. 4. 13, 59, 없음,9,공기청정기 ,헤파필터 ,미세먼지
667,HeyMan 헤이맨, 11,현대글로비스 자동차경매장이 텅텅 비었다. 야호 ~ 여기는 나만의 놀이터, 29669,2020. 8. 1, 375, 8,87,현대글로비스 ,자동차경매장 ,중고차경매장
668,HeyMan 헤이맨, 11,지금 부산 중고차(침수차) 사도 걱정 없는 없을까요  부산 중고차가 무서워서, 13353,2020. 7. 28, 289, 20,70,침수차 ,부산중고차 ,침수자동차
669,HeyMan 헤이맨, 11,저라면 이제는 아반떼MD가 아니라 아반떼AD를 삽니다, 17959,2020. 7. 26, 254, 8,105,아반떼MD ,아반떼AD ,중고아반떼
670,HeyMan 헤이맨, 11,구독자님이 실버 버튼 주셔서 저 역시 선착순 이벤트로 300장 300만원 30만원을 감사의 선물 드립니다., 14005,2020. 7. 22, 628, 8,481,실버버튼 ,이벤트 ,10만구독자
671,HeyMan 헤이맨, 11,화물차 탑차 캠핑카 안보면 후회 보고는 초만족  캠핑카도 알아야 해, 8417,2020. 7. 16, 249, 12,34,탑차 ,화물차 ,봉고3
672,HeyMan 헤이맨, 11,280만원시작가에 버스 사서 캠핑카로 만들어 버스 가격 알면 깜짝 놀라죠, 100183,2020. 7. 14, 875, 42,102,캠핑카 ,버스 ,버스캠핑카
673,HeyMan 헤이맨, 11,트위치 중고가격 낙폭은 기네스북 감이네요 감가율 무서워서 사겠어요, 38952,2020. 7. 13, 405, 24,94,르노삼성 ,트위지 ,전기차
674,HeyMan 헤이맨, 11,BMW Z4 590만원이면 나도 타고 싶다  올드카의 세계로 추억에 잠겨 볼까요, 17106,2020. 7. 12, 234, 14,39,BMW ,오픈카,
675,HeyMan 헤이맨, 11,지금 다시한번 카니발에 주목할 시기 신형 카니발을 왜 사야할까, 72460,2020. 7. 10, 669, 84,88,올뉴카니발 ,더뉴카니발 ,4세대카니발
676,HeyMan 헤이맨, 11,앞으로 엄청 나와 ~ 경매장에 나타난 주행거리 6400 km 테슬라 모델S, 48574,2020. 7. 9, 522, 51,93,테슬라 ,TESLA ,전기차
677,HeyMan 헤이맨, 11,에어컨 끄고 창문 였었더니 이런일이 벌어지네요.., 12935,2020. 7. 7, 357, 15,28,연비 ,에어컨 ,창문
678,HeyMan 헤이맨, 11,엔카에서 차 살때 99% 이렇게하고 후회합니다. 중고차구매 노하우., 112211,2020. 6. 30, 1404, 68,158,엔카 ,중고차구입 ,첫차
679,HeyMan 헤이맨, 11,G70 신차소식에 놀라 바로 300만원 떨어져 버렸네 제네시스 G70 이젠 살 수 있어요, 26131,2020. 6. 29, 199, 26,52,제네시스 ,G70 ,G70신형
680,HeyMan 헤이맨, 11,닥ㅊ 30대 BMW 520D 사고 싶은데 이지r랄을 *하네요, 18287,2020. 6. 28, 380, 27,71,bmw ,520d ,이지알
681,HeyMan 헤이맨, 11,이 영상을 보기전에는 절대로 중고 K7 사지마세요., 49608,2020. 6. 27, 1015, 67,116,K7 ,중고차구매 ,엔카
682,HeyMan 헤이맨, 11,몇천원만 주면 영문으로 운전면허증을 만들어 주네요 그럼 국제운전면허증은 필요 없을까요, 5651,2020. 6. 24, 160, 9,31,국제운전면허증 ,운전면허증 ,운전면허발급
683,HeyMan 헤이맨, 11,G90 한대(2019년)면 EQ900(2018) 두대 산다 G90 중고가 폭망 ., 23891,2020. 6. 16, 297, 17,62,EQ900 ,G90 ,중고차가격
684,HeyMan 헤이맨, 11,지금은 제네시스 신형 G80이 아니라 아반떼가격? 제네시스 G80을 눈여겨 봐야 할때 !, 80120,2020. 6. 15, 831, 39,118,제네시스 ,G80 ,제네시스DH
685,HeyMan 헤이맨, 11,차가 오일을 먹어? 제네시스 BH 뽈링을 했어요 부천의 정직한 엔지니어도 만났구요 ., 10096,2020. 6. 13, 220, 13,40,제네시스 ,엔진수리 ,엔진보링
686,HeyMan 헤이맨, 11,전 200만원 덜 받았어요. 내차팔기 앱의 진실과 자동차 경매장의 현실, 6394,2020. 6. 10, 231, 7,42,내차팔기 ,중고차어플 ,자동차경매
687,파란곰미디어, 10.7,[진행중] 포르쉐 뉴 카이엔 3.0 디젤 - 풀 옵션에 완전 무사고?! 리스로 나도 포르쉐를?!!, 855,2020. 7. 31, 19, 2,2,,,
688,파란곰미디어, 10.7,[차집아저씨] 휘발유 차&경유 차 베테랑 정비사의 선택은?!, 1025,2020. 7. 30, 27, 1,5,,,
689,파란곰미디어, 10.7,[차집아저씨] BMW M3의 고질병! 도대체 어떻게 해야할까?, 622,2020. 7. 23, 17, 1,1,,,
690,파란곰미디어, 10.7,[차집아저씨] 이탈리아의 마세라티!! 독일의 BMW&벤츠와 차별화된 그것은!?, 544,2020. 7. 21, 10, 1,0,,,
691,파란곰미디어, 10.7,[차집아저씨] 25년 경력의 베테랑 정비사가 말하는 BMW7 시리즈의 고질병!!, 719,2020. 7. 20, 18, 3,2,,,
692,파란곰미디어, 10.7,[차집아저씨] 총 4판의 판금 도장 작업이 2 3일 만에 가능한 수입차 전문 정비 업체는 어디야?!!, 842,2020. 6. 26, 11, 3,3,,,
693,파란곰미디어, 10.7,[차집아저씨] 여성 어드바이저의 특이한 매력이 있는 코오롱 모빌리티 부산 사상점에 차집아저씨가 떴다!!, 952,2020. 6. 25, 14, 2,0,,,
694,파란곰미디어, 10.7,[차집아저씨] EW 연장보증까지 해주는 수입차 전문 정비업체는 어디!?, 534,2020. 6. 25, 17, 1,0,,,
695,파란곰미디어, 10.7,[차집아저씨] 저신용 중고차 렌트? 개인 회생 파산도 신차급 차량이 가능하다?! - 중고차 렌트 QnA -, 1707,2020. 6. 24, 22, 2,6,,,
696,파란곰미디어, 10.7,[진행중] SM6 2.0 RE - 완전 무사고 FULL옵션!! 성능 까지 All 양호한 RE 등급이 중고차로?!!, 3052,2020. 6. 19, 29, 6,7,,,
697,파란곰미디어, 10.7,[진행중] 투싼 2.0 스마트 - 신차급 중고차?! 완전 무사고에 성능 까지 All 양호!!, 2044,2020. 6. 12, 29, 없음,7,,,
698,파란곰미디어, 10.7,[차집아저씨] 수입차 전문 정비업체 반장이 말하는 - BMW 7시리즈의 고질병!!!/ 공식 센터 견적 2천만원! 하지만 900만원으로 줄이는 비법?!, 1407,2020. 6. 11, 19, 없음,3,,,
699,파란곰미디어, 10.7,[진행중] 그랜저 HG 모던 컬렉션 - 신차 중고차 판매율 1위 차?! Full 옵션에 무사고까지?!!, 5502,2020. 6. 8, 65, 4,7,,,
700,파란곰미디어, 10.7,[진행중] 그랜저 IG 2.4 - 성능 옵션 완전 무사고에 성능까지 All 양호한 차가 있다?!, 7233,2020. 6. 4, 77, 3,12,,,
701,파란곰미디어, 10.7,[진행중] 중고 K5 2.0 프레스티지 -그 당시 가장 인기 있던 1000만 원 이하 중고차가 있다?!, 2291,2020. 6. 1, 31, 2,3,,,
702,파란곰미디어, 10.7,[차집아저씨] 수입차 전문 정비업체 반장이 말하는 - 일본차VS독일차의 엄청난 차이!?, 4710,2020. 5. 29, 54, 4,5,,,
703,파란곰미디어, 10.7,[진행중] 잔고장 걱정 No!! Full 옵션에 승차감 최고?! - 렉서스 RX350 이그제큐티브, 7001,2020. 5. 28, 59, 17,26,렉서스 ,RX350 ,이그제큐티브
704,파란곰미디어, 10.7,[차집아저씨] 레이노 파노라마 체험단 시공 후기! 그런데 어디서 많이..본 사람..? 파노라마 틴팅& 팬텀 S9 실제 시공 후기! 2부, 769,2020. 5. 25, 19, 2,1,,,
705,파란곰미디어, 10.7,[진행중] 기름만 넣고 타면 되는 중고차?! - 쉐보레 올란도 LS 고급형 2.0 디젤, 2770,2020. 5. 25, 27, 없음,0,,,
706,파란곰미디어, 10.7,[진행중] 성능 All 양호! 가성비 끝판왕!! - 재규어 XE 20D 포트폴리오 모델, 1941,2020. 5. 20, 22, 2,2,,,
707,모두의리뷰 - by 모트라인, 10.4,지금까지 오픈되지 않았던 시카고불스의 이야기ㅣ 더 라스트댄스 다큐멘터리,현재 10명 시청 중,최초 공개가 진행 중입니다. 4분 전에 시작했습니다,,,0,,,
708,모두의리뷰 - by 모트라인, 10.4,나이키 조던이 왜 대단한지 알려줌, 3067,최초 공개: 2020. 7. 29, 143, 3,20,모두의리뷰시즌2 ,모트라인 ,조던
709,모두의리뷰 - by 모트라인, 10.4,사장님이 되고싶은 골프 GTI 5세대 차주 정비사 ㅣ 모두의리뷰, 5853,최초 공개: 2020. 7. 22, 244, 3,28,모두의리뷰 ,에픽모터스 ,골프GTI
710,모두의리뷰 - by 모트라인, 10.4,샤론박 박지영 아나운서를 심쿵하게 만든 스포츠 스타는?, 29580,2020. 7. 15, 583, 48,137,,,
711,모두의리뷰 - by 모트라인, 10.4,사고나서 알게된 테슬라 모델3 A/S ㅣ 모두의리뷰, 35098,최초 공개: 2020. 7. 9, 525, 34,124,모델3 ,테슬라a ,모두의리뷰
712,모두의리뷰 - by 모트라인, 10.4,[추모]영화음악의 아버지 엔니오 모리꼬네 별세, 1636,2020. 7. 8, 130, 1,14,,,
713,모두의리뷰 - by 모트라인, 10.4,니네가 6기통을 타봤냐!! BMW 6GT 630i 실차주 리뷰, 24938,최초 공개: 2020. 7. 6, 365, 23,120,모두의리뷰 ,모트라인 ,6GT
714,모두의리뷰 - by 모트라인, 10.4,교통사고 났을때 반려동물을 어떻게 볼까? ㅣ 모두의리뷰, 3268,최초 공개: 2020. 7. 2, 136, 6,17,반려동물 ,모두의리뷰 ,수의사
715,모두의리뷰 - by 모트라인, 10.4,Q8 vs Touareg 플랫폼 공유의 실체 [하체&실내비교], 3986,2020. 6. 30, 106, 1,29,,,
716,모두의리뷰 - by 모트라인, 10.4,car drive sounds - maybach S650 드라이브할때 힐링되는 카 ASMR, 6774,2020. 6. 26, 124, 10,18,모두의리뷰 ,ASMR ,S650
717,모두의리뷰 - by 모트라인, 10.4,SUV보다 6GT가 패밀리카에 더 적합한 이유 ㅣ 아빠리뷰, 42362,최초 공개: 2020. 6. 25, 500, 19,73,6GT ,모트라인 ,620d
718,모두의리뷰 - by 모트라인, 10.4,2000만원주고 A6사니 벌어지는 연애사업 (feat.에픽리뷰), 18279,최초 공개: 2020. 6. 18, 447, 22,67,모두의리뷰 ,에픽모터스 ,에픽사장님
719,모두의리뷰 - by 모트라인, 10.4,[배기음] 콜벳 C8 stingray C7 ZO6, 7544,2020. 6. 16, 160, 4,27,,,
720,모두의리뷰 - by 모트라인, 10.4,쉐보레 콜벳 C8 VS BMW 840i 하체비교, 4694,2020. 6. 16, 93, 6,17,,,
721,모두의리뷰 - by 모트라인, 10.4,Benz S클래스보다 BMW7시리즈가 나은이유, 42792,최초 공개: 2020. 6. 11, 514, 34,106,,,
722,모두의리뷰 - by 모트라인, 10.4,이대로 계속 놔둬야 할까 수입차 서비스 (BMW차주 리뷰), 26886,2020. 6. 10, 588, 49,211,,,
723,모두의리뷰 - by 모트라인, 10.4,BMW 강원도만 가면 네비가 사망한다는.., 18743,2020. 6. 8, 339, 14,56,BMW ,강원도병 ,해결책
724,모두의리뷰 - by 모트라인, 10.4,GLC63S vs X4M 하체비교 (feat. 배기음), 7557,2020. 6. 2, 154, 8,50,,,
725,모두의리뷰 - by 모트라인, 10.4,신형 싼타페 고민 되시면 보세요 (차주 조언), 56738,2020. 5. 28, 397, 80,58,,,
726,모두의리뷰 - by 모트라인, 10.4,벤츠차주 AS건으로 본사 방문까지 (수입차 보증이야), 20289,2020. 5. 26, 456, 18,134,모두의리뷰 ,E300 ,긱스
727,CARmedia 카미디어, 10.1,포르쉐 파나메라S E-하이브리드 타고 인제서킷 달렸습니다 (김태희 선수 서킷주행 대결) [카미디어], 44910,2018. 12. 28, 606, 153,421,,,
728,CARmedia 카미디어, 10.1,'카미디어 VS 오토기어' 누가 빠를까? 성탄특집 서킷 대결 (리뷰 제네시스 G70 포천 서킷 경주 경주장), 60885,2018. 12. 21, 1704, 39,289,,,
729,CARmedia 카미디어, 10.1,혼다 신형 파일럿 리뷰 (원테이크 노컷 셀프 리뷰 시승 타봤습니다 라지 suv대배기량 디자인) [카미디어], 61325,2018. 12. 21, 559, 54,245,,,
730,CARmedia 카미디어, 10.1,신형 말리부와 구형 말리부 비교하며 타봤습니다 (비교시승 1.3리터 3기통 무단변속기 리뷰 디자인 비교 ) [카미디어], 217591,2018. 12. 20, 1437, 83,421,,,
731,CARmedia 카미디어, 10.1,쉐보레 신형 카마로 SS 둘러보기 (원테이크 셀프 노컷 용인서킷 디자인 리뷰) [카미디어], 44974,2018. 12. 17, 719, 17,159,,,
732,CARmedia 카미디어, 10.1,맥라렌 600LT 둘러보기 (원테이크 셀프 리뷰 디자인 600마력 신차발표회) [카미디어], 16492,2018. 12. 13, 323, 8,79,,,
733,CARmedia 카미디어, 10.1,현대 팰리세이드 타봤습니다 (시승 인터뷰 이상엽전무 디자인 신차발표회 시승회) [카미디어], 258448,2018. 12. 12, 2557, 151,611,,,
734,CARmedia 카미디어, 10.1,[둘러보기] 테슬라 모델 X (디자인 리뷰 전기차 전동식 팔콘윙도어 인조가죽 전기차보조금 없음) [카미디어], 105696,2018. 12. 10, 843, 63,223,,,
735,CARmedia 카미디어, 10.1,[둘러보기] BMW 신형 X5 (2019 X5 풀체인지 리뷰 디자인 원테이크 셀프), 189263,2018. 12. 7, 1157, 101,231,,,
736,CARmedia 카미디어, 10.1,[탐방] 푸조-시트로엥 뮤지엄 (박물관 제주도 인터뷰 시트로엥 2CV 클래식카) [카미디어], 11188,2018. 12. 6, 326, 6,86,,,
737,CARmedia 카미디어, 10.1,[시승] 제네시스 G90 (시승 플래그십 기함 리뷰 디자인 정통세단 방지턱 반응) [카미디어], 306264,2018. 12. 4, 2219, 185,541,,,
738,CARmedia 카미디어, 10.1,[시승] 쉐보레 신형 말리부 (리뷰 부분변경 3기통 135리터 무단변속기), 150958,2018. 11. 27, 1159, 64,399,,,
739,CARmedia 카미디어, 10.1,[둘러보기] 제네시스 G90 (부분변경초벌편집 신차발표 리뷰 디자인 신라호텔) [카미디어], 176577,2018. 11. 27, 1604, 90,566,,,
740,CARmedia 카미디어, 10.1,[둘러보기] 람보르기니 우루스 (리뷰 URUS디자인 SUV 육각형 신라호텔) [카미디어], 73448,2018. 11. 27, 839, 29,193,,,
741,CARmedia 카미디어, 10.1,[급가속] 기아 K3 GT 5도어 (제로백급가속대략6.8초1.6터보204마력7단듀얼클러치)), 36067,2018. 11. 23, 172, 15,84,,,
742,CARmedia 카미디어, 10.1,[둘러보기] 포천 레이스웨이 (새로생긴서킷 서울서80분 리뷰 주행 장순호 대표 인터뷰) [카미디어], 13676,2018. 11. 22, 333, 5,66,,,
743,CARmedia 카미디어, 10.1,[시승] 기아 K3 GT 5도어 (해치백 스포트백 패스트백 리뷰 원테이크 셀프 노컷 무편집 날것), 87678,2018. 11. 22, 1216, 37,290,,,
744,CARmedia 카미디어, 10.1,[시승] 토요타 아발론 하이브리드 (리뷰 hv hybrid avalon 카미디어), 100530,2018. 11. 22, 690, 42,199,,,
745,CARmedia 카미디어, 10.1,[급가속] 토요타 아발론 하이브리드, 9234,2018. 11. 22, 60, 5,13,,,
746,CARmedia 카미디어, 10.1,[급가속] 현대 벨로스터N (수동 2리터 터보 N 제로백), 64242,2018. 11. 21, 253, 22,72,,,
747,안오준TV AhnojunTV, 10.1,[ENG] 지프 랭글러 루비콘으로 오프로드 체험! 제대로 타보고 69만 원? | 피피티 모터투어 강원도 지프투어 다녀온 이야기, 20551,2020. 7. 23, 284, 25,63,지프 ,루비톤 ,랭글러
748,안오준TV AhnojunTV, 10.1,[ENG] 현대 벨로스터 N DCT 구매각? 청평호 시승기 | 제대로 달려봄!, 36975,2020. 7. 16, 610, 70,148,벨로스터 ,벨로스터N ,벨로스터Ndct
749,안오준TV AhnojunTV, 10.1,[ENG] 신형 싼타페 무려 4689만 원짜리! 싼타페 캘리그래피 시승기 연비주행 스포츠 드라이빙 디자인 느낌 실내 공간 3열시트 모두 느껴봤습니다., 42413,2020. 7. 5, 569, 50,108,싼타페 ,싼타페페이스리프트 ,싼타페캘리그래피
750,안오준TV AhnojunTV, 10.1,프랑스식 럭셔리!! DS3 크로스백 1박 2일 가족 시승기., 9287,2020. 7. 2, 219, 16,33,,,
751,안오준TV AhnojunTV, 10.1,[ENG] 싼타페 페이스리프트 실물로 보니... 탐켄치? 메기? 신형 싼타페 외관 디자인 & 인테리어 피글렛과 함께 살펴봤습니다., 44714,2020. 6. 30, 430, 38,106,,,
752,안오준TV AhnojunTV, 10.1,할아버지와 손자의 한국기행! 포르쉐 964 & 992, 15613,2020. 6. 23, 347, 24,58,,,
753,안오준TV AhnojunTV, 10.1,중고차를 새차로 만드는 법!? 신형 랜드로버 디펜더보다 멋있는 구형 디펜더 디테일링! feat. 브릴라레 리프레쉬 카케어, 24375,2020. 6. 18, 369, 27,53,,,
754,안오준TV AhnojunTV, 10.1,파나메라 터보 긴장해라! 2억 5천! AMG GT63s 서킷 시승!, 17395,2020. 6. 15, 275, 23,39,,,
755,안오준TV AhnojunTV, 10.1,XM3 타고 베뉴 타는 여동생 약 올리러 갔다가... XM3 vs 베뉴 비교 시승기, 83305,2020. 6. 10, 1009, 88,253,,,
756,안오준TV AhnojunTV, 10.1,BMW X7 첫 브이로그! 출고식부터 서킷 주행까지?, 77240,2020. 6. 8, 940, 92,178,,,
757,안오준TV AhnojunTV, 10.1,신형 아반떼 1.6 가솔린 일상 시승기, 23087,2020. 6. 2, 377, 40,52,,,
758,안오준TV AhnojunTV, 10.1,"[ENG] 페라리 F8 트리뷰토 시승기 ""차가 아닙니다... 꿈입니다!""", 68289,2020. 5. 25, 1060, 87,214,페라리 ,페라리f8 ,f8트리뷰토
759,안오준TV AhnojunTV, 10.1,제네시스 G80 2.5 가솔린 일상 시승기 G80 가솔린 2.5 연비 승차감 리뷰, 129143,2020. 5. 25, 988, 180,253,,,
760,안오준TV AhnojunTV, 10.1,안오준TV 촬영 카메라는!? 플래그쉽 DSLR 끝판왕! 캐논 EOS 1D X Mark 3 리뷰, 3897,2020. 5. 15, 110, 26,27,캐논 ,벤테이가 ,페라리로마
761,안오준TV AhnojunTV, 10.1,2억 넘는 포르쉐 911 타고 카레이싱 했습니다. feat. 피피티 모터투어 프랑스 투어, 12468,2020. 5. 14, 293, 21,60,,,
762,안오준TV AhnojunTV, 10.1,현대차 신형 아반떼 CN7 디자인 토크 이상엽 전무님과 함께하다., 69101,2020. 5. 8, 757, 78,135,아반떼cn7 ,아반떼 ,현대차
763,안오준TV AhnojunTV, 10.1,10만km 주행한 니로 시승기 feat.과니빠 엔진오일 교환 후기 SK 지크 제로, 31965,2020. 4. 30, 419, 66,104,니로 ,하이브리드 ,니로연비
764,안오준TV AhnojunTV, 10.1,1200km 넘게 타본 제네시스 G80 3.5가솔린 일상 시승기 G80 연비 승차감 리뷰 feat. 랍셍스 차량용 방향제, 127155,2020. 4. 24, 1381, 176,211,제네시스 ,G80 ,G80시승기
765,안오준TV AhnojunTV, 10.1,제네시스 G80 아우디 A6 비교시승기. 과연 독일차와 직접 비교하면 어떤 느낌일까? G80 3.5 가솔린 시승기 승차감 연비, 177354,2020. 4. 16, 1972, 235,567,G80 ,A6 ,제네시스
766,안오준TV AhnojunTV, 10.1,"신형 아반떼 시승기!! ""삼각떼 디자인 끝판왕"" 2470만 원 풀옵션 아반떼", 126402,2020. 4. 9, 1101, 83,240,아반떼 ,신형아반떼 ,아반떼시승기
767,carwow 한국, 10,차 3대를 오일 없이 밟아봤습니다.. 어떤 차가 가장 오래 버텼을까요?, 15357,2020. 8. 4, 420, 6,242,,,
768,carwow 한국, 10,포르쉐 911 터보 S vs 맥라렌 720s - 드래그 레이스, 53403,2020. 8. 1, 858, 8,518,,,
769,carwow 한국, 10,반값 GLS인 2021년 신형 벤츠 GLB 리뷰!, 67077,2020. 7. 31, 534, 13,148,,,
770,carwow 한국, 10,가장 뻔뻔한 최악의 중국 짝퉁 자동차들!, 175331,2020. 7. 26, 1853, 49,624,,,
771,carwow 한국, 10,벤츠 SLR 맥라렌 vs 페라리 GTC4 vs 애스턴마틴 DBS - 드래그 레이스!, 20320,2020. 7. 23, 395, 5,127,,,
772,carwow 한국, 10,신형 AMG GT 블랙 시리즈 - 벤츠에서 나온 가장 강력한 로드카!, 40375,2020. 7. 21, 516, 15,103,,,
773,carwow 한국, 10,벤틀리 컨티넨탈 GT 컨버터블 리뷰 - 웃통 까는데 얼마나 빠른지 한번 보세요!, 36316,2020. 7. 19, 525, 11,106,,,
774,carwow 한국, 10,신형 포르쉐 911 터보 S vs 타이칸 터보 S - 드래그 레이스!, 89639,2020. 7. 15, 1012, 25,314,,,
775,carwow 한국, 10,이런 튜닝하다간 차가 더 안 좋아집니다!!, 191021,2020. 7. 12, 2580, 62,681,,,
776,carwow 한국, 10,벤츠 AMG CLA 45s 리뷰 - 제로백이 얼마나 빠르다고?!, 90859,2020. 7. 10, 662, 12,272,,,
777,carwow 한국, 10,2021년 신형 벤틀리 벤테이가 - 롤스로이스 컬리넌 보다 좋을까?, 40303,2020. 7. 5, 420, 14,151,,,
778,carwow 한국, 10,더 좋아진 2020년 신형 벤츠 AMG E63!, 38210,2020. 7. 2, 353, 13,95,,,
779,carwow 한국, 10,아우디 RS7 vs AMG GT 63s 4도어 - 드래그 레이스!, 65497,2020. 6. 30, 582, 16,207,,,
780,carwow 한국, 10,2020년 신형 아우디 RS4 리뷰 - 얼마나 빠른지 직접 보십쇼!, 21068,2020. 6. 28, 301, 1,98,,,
781,carwow 한국, 10,2021년 포르쉐 911 터보 S 리뷰 - 0-96km/h이 얼마나 빠른지 한번 보십쇼!, 110351,2020. 6. 24, 1308, 25,249,,,
782,carwow 한국, 10,BMW M8(후륜 사륜모드) vs AMG A45s 드래그 레이스, 42575,2020. 6. 21, 564, 12,145,,,
783,carwow 한국, 10,이 차 하나면 됩니다! BMW M340i 투어링 리뷰!, 53925,2020. 6. 19, 707, 12,173,,,
784,carwow 한국, 10,신뢰성이 가장 안 좋은 차량 15개 공개!, 148302,2020. 6. 16, 1525, 37,791,,,
785,carwow 한국, 10,신형 AMG A45s vs 구형 AMG A45 비교 영상!, 51023,2020. 6. 14, 667, 12,231,,,
786,carwow 한국, 10,페라리 488피스타 vs 맥라렌 720s vs 람보르기니 아벤타도르 SV: 드래그 레이스!, 157633,2020. 6. 11, 1347, 41,670,,,
787,픽플러스, 9.77,에어컨 켰을 때와 껐을 때 공회전 연비 과연 얼마나 차이가 날까?, 98677,2020. 7. 31, 1577, 36,332,자동차 ,자동차실험 ,에어컨
788,픽플러스, 9.77,스캐너에도 안 나올 수 있는 4륜 구동 고장 계기판을 너무 믿지 말아야 하는 이유!!, 33327,2020. 7. 29, 671, 8,110,자동차 ,현대자동차 ,SUV
789,픽플러스, 9.77,※장마철 시야 확보 비교실험※ (친수필름vs아스테이지vsPPF필름), 24230,2020. 7. 27, 536, 5,137,장마 ,자동차 ,친수필름
790,픽플러스, 9.77,까나리 액젓이 자동차에 얼마나 위험한지 직접 체험!!, 21302,2020. 7. 24, 565, 10,152,자동차 ,까나리액젓 ,냄새제거
791,픽플러스, 9.77,차량용 붓 페인트 구매 시 이건 꼭! 확인하고 구매하세요., 10308,2020. 7. 22, 320, 4,70,자동차 ,붓페인트 ,스크래치
792,픽플러스, 9.77,벤츠 s350 vs 모닝 2대 줄다리기, 507810,2020. 7. 20, 3734, 173,972,자동차 ,벤츠 ,모닝
793,픽플러스, 9.77,ㅇㅇㅇ때문에 자동차에 지진 났습니다., 25681,2020. 7. 17, 561, 10,137,자동차엔진 ,엔진마운트 ,엔진고장
794,픽플러스, 9.77,"구형 투싼 투싼ix 올 뉴 투싼 ""16년의 변천사"" 한 번에 보여드리겠습니다.", 13697,2020. 7. 13, 325, 13,93,자동차 ,현대자동차 ,SUV
795,픽플러스, 9.77,후진기어 R 시동 꺼짐 현상!! 구형차들도 똑같은지 실험해 봤습니다. (feat. 오르막 경사 전진기어 D 시동이 꺼질까??), 53061,2020. 7. 10, 911, 15,395,팰리세이드 ,후진시동꺼짐 ,후진기어
796,픽플러스, 9.77,장마철 실수로 썬루프를 열어 놓으면 왜 침수차가 되는지 보여드리겠습니다., 52148,2020. 7. 7, 884, 19,201,썬루프 ,선루프 ,썬루프개방
797,픽플러스, 9.77,여름철 냉각수 체크하셨나요? 냉각수 부족 시 위험성과 잘못된 대처 방법!, 40216,2020. 7. 3, 808, 9,241,냉각수 ,냉각수부족 ,냉각수사고
798,픽플러스, 9.77,※진격의 포터※ 포터로 런치스타트 번아웃 스핀!, 97678,2020. 7. 1, 1252, 27,445,포터 ,번아웃 ,스핀
799,픽플러스, 9.77,※자동차 햇빛가리개※ 과연 실내 온도를 내리는데 얼마나 효과가 있을까?, 250667,2020. 6. 29, 3022, 68,613,여름철 ,햇빛가리개 ,자동차실내온도
800,픽플러스, 9.77,잘못된 운전습관 급제동! 브레이크 디스크 변형에 당신의 지갑과 생명까지 위협합니다., 111595,2020. 6. 26, 1010, 21,257,급제동 ,브레이크디스크 ,디스크변형
801,픽플러스, 9.77,배터리 방전 시 혼자 밀어서 시동 걸기? 이렇게 하면 가능합니다!, 63366,2020. 6. 24, 1037, 26,473,자동차배터리 ,배터리방전 ,수동차시동
802,픽플러스, 9.77,3만원짜리 TPMS (타이어공기압 경보장치) 쓸만한지 타이어에 못 박고 사용해봤습니다., 26621,2020. 6. 22, 583, 8,113,자동차타이어 ,타이어공기압 ,TPMS
803,픽플러스, 9.77,에어백 폭발 시 방향제&피규어가 살인무기? 얼마나 위험한지 직접 실험!, 96111,2020. 6. 19, 1697, 25,326,에어백 ,에어백사고 ,에어백폭발
804,픽플러스, 9.77,실험 차만 보셔서 지겨우셨죠? 벤츠 끝판왕 모델 직관! 눈 정화하고 가세요, 17755,2020. 6. 16, 332, 13,94,벤츠 ,벤츠전시장 ,EQS
805,픽플러스, 9.77,※LPG 차에 휘발유 넣고 달리기※ 순정 LPG 차량에 휘발유를 넣고 달려봤습니다., 458059,2020. 6. 12, 3852, 153,771,LPG차 ,LPi ,LPG휘발유
